File,RelFile,Line,Column_1,Column_2,Identifier,Message
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\performance_optimizer.m,performance_optimizer.m,152,64,64,COMNL,"Newline following comma acts as a row separator. Replace the comma with a semicolon to make the row separation clearer. Alternatively, use an ellipsis (...) to continue the current row on the next line."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\performance_optimizer.m,performance_optimizer.m,153,53,53,COMNL,"Newline following comma acts as a row separator. Replace the comma with a semicolon to make the row separation clearer. Alternatively, use an ellipsis (...) to continue the current row on the next line."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\performance_optimizer.m,performance_optimizer.m,158,24,37,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\performance_optimizer.m,performance_optimizer.m,195,28,39,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\performance_optimizer.m,performance_optimizer.m,244,65,69,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\performance_optimizer.m,performance_optimizer.m,263,25,47,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\performance_optimizer.m,performance_optimizer.m,263,61,66,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\performance_optimizer.m,performance_optimizer.m,301,36,38,TNOW1,"'now' is not recommended. With appropriate code changes, use 'datetime(""now"")' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\performance_optimizer.m,performance_optimizer.m,348,29,56,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\performance_optimizer.m,performance_optimizer.m,408,26,48,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\performance_optimizer.m,performance_optimizer.m,446,25,46,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\performance_optimizer.m,performance_optimizer.m,517,17,39,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\performance_optimizer_functions.m,performance_optimizer_functions.m,1,25,46,FNDEF,"Function name 'initializeLocalCluster' is known to MATLAB by its file name: 'performance_optimizer_functions'."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\performance_optimizer_functions.m,performance_optimizer_functions.m,72,17,39,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\performance_optimizer_functions.m,performance_optimizer_functions.m,112,24,37,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\performance_optimizer_functions.m,performance_optimizer_functions.m,165,28,39,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\performance_optimizer_functions.m,performance_optimizer_functions.m,232,19,41,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\performance_optimizer_functions.m,performance_optimizer_functions.m,263,19,46,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\performance_optimizer_functions.m,performance_optimizer_functions.m,303,10,32,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\processSimulationOutput.m,processSimulationOutput.m,21,18,28,ASGLU,"Value assigned to variable might be unused. Consider replacing the variable with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\processSimulationOutput.m,processSimulationOutput.m,69,17,23,DATST,"'datestr' is not recommended. With appropriate code changes, use 'datetime' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\processSimulationOutput.m,processSimulationOutput.m,69,25,27,TNOW1,"'now' is not recommended. With appropriate code changes, use 'datetime(""now"")' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\recordBatchTime.m,recordBatchTime.m,10,5,10,GVMIS,"Global variables are inefficient and make errors difficult to diagnose. Use a function with input variables instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\recordPhase.m,recordPhase.m,10,5,10,GVMIS,"Global variables are inefficient and make errors difficult to diagnose. Use a function with input variables instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\setPolynomialCoefficients.m,setPolynomialCoefficients.m,1,65,70,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\setup_performance_preferences.m,setup_performance_preferences.m,88,10,33,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\setup_performance_preferences.m,setup_performance_preferences.m,113,10,34,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\setup_performance_preferences.m,setup_performance_preferences.m,138,10,33,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\timestampPrintf.m,timestampPrintf.m,38,13,19,DATST,"'datestr' is not recommended. With appropriate code changes, use 'datetime' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\timestampPrintf.m,timestampPrintf.m,38,21,23,TNOW1,"'now' is not recommended. With appropriate code changes, use 'datetime(""now"")' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\traverseSimlogNode.m,traverseSimlogNode.m,10,9,17,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\traverseSimlogNode.m,traverseSimlogNode.m,126,25,31,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\verbosity_control.m,verbosity_control.m,13,5,10,GVMIS,"Global variables are inefficient and make errors difficult to diagnose. Use a function with input variables instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\verbosity_control.m,verbosity_control.m,53,5,10,GVMIS,"Global variables are inefficient and make errors difficult to diagnose. Use a function with input variables instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\verbosity_control.m,verbosity_control.m,79,5,10,GVMIS,"Global variables are inefficient and make errors difficult to diagnose. Use a function with input variables instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\verbosity_control.m,verbosity_control.m,125,5,10,GVMIS,"Global variables are inefficient and make errors difficult to diagnose. Use a function with input variables instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\verbosity_control.m,verbosity_control.m,203,10,20,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\verbosity_control.m,verbosity_control.m,205,5,10,GVMIS,"Global variables are inefficient and make errors difficult to diagnose. Use a function with input variables instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\verbosity_control.m,verbosity_control.m,225,10,23,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\verbosity_control.m,verbosity_control.m,227,5,10,GVMIS,"Global variables are inefficient and make errors difficult to diagnose. Use a function with input variables instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\verbosity_control.m,verbosity_control.m,248,10,23,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\verbosity_control.m,verbosity_control.m,250,5,10,GVMIS,"Global variables are inefficient and make errors difficult to diagnose. Use a function with input variables instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\verbosity_control.m,verbosity_control.m,274,10,23,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\verbosity_control.m,verbosity_control.m,276,5,10,GVMIS,"Global variables are inefficient and make errors difficult to diagnose. Use a function with input variables instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\verbosity_control.m,verbosity_control.m,293,10,24,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\verbosity_control.m,verbosity_control.m,295,5,10,GVMIS,"Global variables are inefficient and make errors difficult to diagnose. Use a function with input variables instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\verbosity_control.m,verbosity_control.m,320,10,22,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\verbosity_control.m,verbosity_control.m,322,5,10,GVMIS,"Global variables are inefficient and make errors difficult to diagnose. Use a function with input variables instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\verbosity_control.m,verbosity_control.m,335,10,28,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\functions\verbosity_control.m,verbosity_control.m,337,5,10,GVMIS,"Global variables are inefficient and make errors difficult to diagnose. Use a function with input variables instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,45,10,26,FNDEF,"Function name 'Data_GUI_Enhanced' is known to MATLAB by its file name: 'Data_GUI_run_20250822_215304'."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,357,20,45,DEFNU,"Function might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,448,1,13,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,670,48,54,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,694,9,20,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,706,9,20,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,730,1,13,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,982,1,8,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,1003,1,13,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,1177,24,30,DATST,"'datestr' is not recommended. With appropriate code changes, use 'datetime' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,1177,32,34,TNOW1,"'now' is not recommended. With appropriate code changes, use 'datetime(""now"")' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,1210,40,46,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,1291,14,17,ASGLU,"Value assigned to variable might be unused. Consider replacing the variable with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,1531,22,31,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,1531,34,44,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,1537,26,35,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,1537,38,48,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,1548,23,32,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,1548,35,45,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,1564,57,66,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,1601,13,19,DATST,"'datestr' is not recommended. With appropriate code changes, use 'datetime' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,1601,21,23,TNOW1,"'now' is not recommended. With appropriate code changes, use 'datetime(""now"")' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,1761,24,30,DATST,"'datestr' is not recommended. With appropriate code changes, use 'datetime' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,1761,32,34,TNOW1,"'now' is not recommended. With appropriate code changes, use 'datetime(""now"")' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,1865,1,12,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,1971,48,54,DATST,"'datestr' is not recommended. With appropriate code changes, use 'datetime' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,1971,56,58,TNOW1,"'now' is not recommended. With appropriate code changes, use 'datetime(""now"")' instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,2373,36,36,COMNL,"Newline following comma acts as a row separator. Replace the comma with a semicolon to make the row separation clearer. Alternatively, use an ellipsis (...) to continue the current row on the next line."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,2374,30,30,COMNL,"Newline following comma acts as a row separator. Replace the comma with a semicolon to make the row separation clearer. Alternatively, use an ellipsis (...) to continue the current row on the next line."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,2375,54,54,COMNL,"Newline following comma acts as a row separator. Replace the comma with a semicolon to make the row separation clearer. Alternatively, use an ellipsis (...) to continue the current row on the next line."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,2376,45,45,COMNL,"Newline following comma acts as a row separator. Replace the comma with a semicolon to make the row separation clearer. Alternatively, use an ellipsis (...) to continue the current row on the next line."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,2377,37,37,COMNL,"Newline following comma acts as a row separator. Replace the comma with a semicolon to make the row separation clearer. Alternatively, use an ellipsis (...) to continue the current row on the next line."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,2638,79,79,COMNL,"Newline following comma acts as a row separator. Replace the comma with a semicolon to make the row separation clearer. Alternatively, use an ellipsis (...) to continue the current row on the next line."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,2639,65,65,COMNL,"Newline following comma acts as a row separator. Replace the comma with a semicolon to make the row separation clearer. Alternatively, use an ellipsis (...) to continue the current row on the next line."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,2640,69,69,COMNL,"Newline following comma acts as a row separator. Replace the comma with a semicolon to make the row separation clearer. Alternatively, use an ellipsis (...) to continue the current row on the next line."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,2641,71,71,COMNL,"Newline following comma acts as a row separator. Replace the comma with a semicolon to make the row separation clearer. Alternatively, use an ellipsis (...) to continue the current row on the next line."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,2642,67,67,COMNL,"Newline following comma acts as a row separator. Replace the comma with a semicolon to make the row separation clearer. Alternatively, use an ellipsis (...) to continue the current row on the next line."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,2674,9,17,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,2675,9,18,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,2676,9,20,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,2709,1,7,NASGU,"Value assigned to variable might be unused."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,2734,29,31,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,2882,34,36,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,2882,39,41,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,2895,35,37,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,2895,40,42,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,2908,40,42,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,2920,28,30,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,2920,33,35,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,2976,29,31,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,2976,34,36,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3027,39,41,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3027,44,46,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3074,24,26,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3074,29,31,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3104,34,36,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3104,39,41,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3126,36,38,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3126,41,43,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3147,23,25,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3147,28,30,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3172,23,25,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3172,28,30,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3197,29,31,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3197,34,36,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3212,9,21,AGROW,"Variable appears to change size on every loop iteration. Consider preallocating for speed."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3224,22,24,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
C:\Users\diete\Repositories\Golf_Model\matlab\Scripts\Dataset Generator\golf_swing_dataset_20250822\Data_GUI_run_20250822_215304.m,Data_GUI_run_20250822_215304.m,3224,27,29,INUSD,"Input argument might be unused. Consider replacing the argument with ~ instead."
